DB&BRKP_10%_10%.txt|15228.611266666667|0.026070083076666594
DB&BRKP_10%_100%.txt|15409.45|0.09314759693666605
DB&BRKP_10%_20%.txt|15015.3854|0.04015864825666673
DB&BRKP_10%_50%.txt|14512.0665|0.07505629631999952
DB&BRKP_10%_75%.txt|14388.716699999999|0.09013079219000014
DB&BRKP_100%_10%.txt|15122.495833333334|0.026637539936666527
DB&BRKP_100%_100%.txt|15411.95|0.09201910110999939
DB&BRKP_100%_20%.txt|14778.286233333334|0.04005840741000015
DB&BRKP_100%_50%.txt|13795.013833333333|0.07370603779333366
DB&BRKP_100%_75%.txt|13215.578366666667|0.09009129654999941
DB&BRKP_20%_10%.txt|15211.787533333334|0.025818712139999856
DB&BRKP_20%_100%.txt|15409.58|0.09362543584999965
DB&BRKP_20%_20%.txt|14984.866933333333|0.042033067103333356
DB&BRKP_20%_50%.txt|14415.431966666667|0.07580033090666648
DB&BRKP_20%_75%.txt|14263.804466666666|0.0910685789466662
DB&BRKP_50%_10%.txt|15167.415866666666|0.026145963693333468
DB&BRKP_50%_100%.txt|15411.95|0.09366050574999953
DB&BRKP_50%_20%.txt|14897.5532|0.04033373520666661
DB&BRKP_50%_50%.txt|14145.553666666667|0.07535038873999969
DB&BRKP_50%_75%.txt|13855.333466666667|0.09131473848333334
DB&BRKP_75%_10%.txt|15136.2907|0.02595848491666657
DB&BRKP_75%_100%.txt|15411.95|0.09389122776333315
DB&BRKP_75%_20%.txt|14829.820466666666|0.04046408005999989
DB&BRKP_75%_50%.txt|13953.9138|0.07552148668000054
DB&BRKP_75%_75%.txt|13508.850333333334|0.09127116573666637
