RM0-1KP_10%_10%|115223.12090386357|0.26270820299999986
RM0-1KP_10%_100%|580220.9775335775|0.25939889966666674
RM0-1KP_10%_20%|124594.1802935067|0.25398062899999996
RM0-1KP_10%_50%|294091.5293901503|0.2477409623333334
RM0-1KP_10%_75%|369287.01587410324|0.2601622456666667
RM0-1KP_100%_10%|72275.89059544235|0.27141849666666673
RM0-1KP_100%_100%|319121.53764346766|0.2551715383333331
RM0-1KP_100%_20%|74785.64283943494|0.26473753533333333
RM0-1KP_100%_50%|164420.40698605223|0.2593433343333336
RM0-1KP_100%_75%|204951.02466844293|0.25627272
RM0-1KP_20%_10%|107180.72324070426|0.2644169483333332
RM0-1KP_20%_100%|531869.2294057794|0.2573692949999997
RM0-1KP_20%_20%|115290.07010704475|0.257179244
RM0-1KP_20%_50%|270014.350286728|0.2505573093333334
RM0-1KP_20%_75%|338821.36266668834|0.25239502433333333
RM0-1KP_50%_10%|89716.19350660741|0.26993859200000003
RM0-1KP_50%_100%|425495.38352462347|0.25607150200000006
RM0-1KP_50%_20%|94532.84123800317|0.2606830316666668
RM0-1KP_50%_50%|217137.30337328662|0.2536153773333333
RM0-1KP_50%_75%|271894.3686690077|0.2548612830000001
RM0-1KP_75%_10%|79720.82143417261|0.26879254733333335
RM0-1KP_75%_100%|364710.32873539155|0.2562038996666667
RM0-1KP_75%_20%|83329.86219346909|0.26384733766666657
RM0-1KP_75%_50%|186958.22381394185|0.25749862299999976
RM0-1KP_75%_75%|233422.71514611618|0.256465335
