RIKP_10%_10%|634384.9|0.3457903156666667
RIKP_10%_100%|303762.8566666667|0.33065165599999985
RIKP_10%_20%|612512.8466666667|0.37164322799999966
RIKP_10%_50%|558748.51|0.39016057433333323
RIKP_10%_75%|441074.0933333333|0.4022453439999998
RIKP_100%_10%|635345.1133333333|0.31359838500000004
RIKP_100%_100%|212619.67333333334|0.3232827283333333
RIKP_100%_20%|561852.0866666667|0.3306416983333333
RIKP_100%_50%|476189.19333333336|0.35020755766666667
RIKP_100%_75%|399257.63666666666|0.3501442843333335
RIKP_20%_10%|318323.725|0.3383748415
RIKP_20%_100%|289966.31666666665|0.3309186329999999
RIKP_20%_20%|630679.25|0.3613459900000001
RIKP_20%_50%|526979.12|0.40217127266666636
RIKP_20%_75%|402256.12666666665|0.3906320916666666
RIKP_50%_10%|603180.5566666666|0.3416707779999999
RIKP_50%_100%|255255.91666666666|0.32724588633333324
RIKP_50%_20%|599021.7666666667|0.3575893436666666
RIKP_50%_50%|499639.84|0.3822862980000004
RIKP_50%_75%|374592.80666666664|0.37578280566666666
RIKP_75%_10%|627286.2366666667|0.33557022333333325
RIKP_75%_100%|232017.3|0.325243862
RIKP_75%_20%|563653.81|0.3551114526666667
RIKP_75%_50%|438800.9633333333|0.38000902433333333
RIKP_75%_75%|404808.49666666664|0.37216385333333313
